,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
13, , , , , ,1,1, , , , , , , , , , , , , , , , , ,2,3,2,2,1,5,5,5,5,5,5,5,5,1, , , , , ,1,2, , , , , , ,2, , , , , , , , , , , ,2
14, , , , , ,1,1, , , , , , , , , ,1, , , , , ,2,2,3, , ,1,5,5,5,5,5,5,5,5,5,1,1, , , , , ,2, , , , , , ,2, , , , , , , , , , ,2,2
15, , , , , ,1,1, , , , , , , , , ,2, , , , ,1,2, ,1, , ,1,5,5,5,5,5,5,5,5,5,5,1,1, , , , ,2, , , , , , ,2, , , , , , , , , ,1,2, 
16, , , , , ,1,1, , , , , , , , , ,2, , , , , , , , , , ,1,5,5,5,5,5,5,5,5,5,5,5,1,1, , , ,2, , , , ,1,1,2, , , , , , , , , ,1,1, 
17, , , , , ,1,1, , , , , , , , , ,2, , , , , , , , , ,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1, , , ,2, , , ,1,1,1,1, , , , , , , , ,1,1,1, 
18, , , , , ,1,1, , , , , , , , , ,2, , , , , , , , ,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,2,1,2, , , , , , , , ,1,1,5,1, 
19, , , , , ,1,1, , , , , , , , , ,2, , , ,0, ,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,2,2, , , , , , , ,1,5,5,1, 
20, , , , , ,1,1, , , , , , , , , ,2, , , , ,2,2, , ,2,1,1,2,1,1,2,1,1,2,1,1,1,1,5,5,5,5,5,5,5,1,1,2, , ,1, , , , , , ,1,1,5,5,1, 
21, , , , , ,1,1, , , , , , , , , ,2, , , , ,1, ,1,2,2, , ,2, , ,1, , ,2, , , ,1,5,5,5,5,5,1,1,2, ,1, , , , , , , , , ,1,5,5,5,1, 
22, , , , , ,1,1, , , , , , , , , ,3,2,3,1, , ,1, ,1,2, , ,1, , , , , ,1, , , ,1,5,5,5,1,1,2, ,1, , , ,0, , , , , , ,1,1,5,5,5,1, 
23, , , , , ,1,1, , , , , , , , , ,2, ,2, , ,1,3,2, ,2, , , , , , , , , , , , ,1,5,1,1,2, ,1, , , , ,0, , , , , , , ,1,5,5,5,5,1, 
24, , , , , ,1,1, , , , , , , , , ,2,1,2, ,0, , ,3,2,2, , , , , , , , , , , ,1,1,5,1, ,1, , , ,1,2,1, , , , , , , ,1,1,5,5,5,5,1, 
25, , , , , ,1,1, , , , , , , , , ,1,2,2,1, ,0, ,2, , , , , , , , , , , , ,1,1,5,5,1, , , , ,1,3,1, , , , , , , , ,1,5,5,5,5,5,1, 
26, , , , , ,1,1, , , , , , , , , , ,2, , ,0, , ,1, , , , , , , , , , , , ,1,5,5,5,1, , , , , ,1, , , , , , , , , ,1,5,5,5,5,5,1, 
27, , , , , ,1,1, , , , , , , , , , ,2, , , ,0, , , , , , ,0, , , , , , ,1,1,5,5,5,1,1, , , ,0, , , , , , , ,1, , ,1,5,5,5,5,5,1, 
28, , , , , ,1,1, , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1,5,5,5,5,5,1, , , , , , , , , , , ,2, , ,1,5,5,5,5,5,1, 
29, , , , , ,1,1, , , , , , , , , , ,1, , ,0, , , , , , , , , , , , ,2,2,1,1,1,5,5,5,1, , , , , , , , , , , ,2,2,1,1,5,5,5,5,5,1, 
30, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , ,1,1,5,1,2,2,1, , ,1, , , , , , , ,1,5,5,5,5,5,5,5,1, 
31, , , , , ,1,1, , , , , , , , , ,1, ,0, , , , , , , , , , , , ,2,2, , , , , ,2,1,2, , , , , ,2, , , , , , ,1,1,5,5,5,5,5,5,5,1, 
32, , , , , ,1,1, , , , , , , , ,1,3,1, , , , , , , , , , , , ,2,2, , , , , , ,2, ,1, , , , , ,2, , , , , , ,1,5,5,5,5,5,5,5,5,1, 
33, , , , , ,1,1, , , , , , , , ,1,1, ,0, , , , , , , , , , ,2,2, , , ,1, , , ,2, , , , , , , ,2, , , , , , ,1,5,5,5,5,5,5,5,5,1, 
34, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , ,2,2, ,1, , ,2,2, , ,2, , , ,0, , , ,2, , , , , ,1,1,5,5,5,5,5,5,5,5,1, 
35, , , , , ,1,1, , , , , ,1,2, , ,0, , , , ,1, , , , , ,2,2, , ,2, , , ,2, , ,2, , , , , , , ,2, , , , , ,1,5,5,5,5,5,5,5,5,5,1, 
36, , , , , ,1,1, , , , , , ,1, , , , , , ,1,2, , , , ,2,2, , , ,2, , , ,2, , ,2,1,1, , , , , ,2, , , , , ,1,5,5,5,5,5,5,5,5,5,1, 
37, , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , ,2, , , , ,2,1,1,1,3,2,2,2,1,1, , , , , ,1, , , , ,1,1,5,5,5,5,5,5,5,5,5,1, 
38, , , , , ,1,1, , , , ,2, , , , ,0, , , , , ,0, , ,2,2, , ,1,2,2,5,5,5,1, , , ,1,2,1, , , , , ,1, , , ,1,5,5,5,5,5,5,5,5,5,5,1, 
39, , , , , ,1,1, , , , ,1, , , , , , , , , , , , , ,1, , , , , ,1,5,5,1,1, , , , ,2,1, , , , , ,2, , , ,1,5,5,5,5,5,5,5,5,5,5,1, 
40, , , , , ,1,1, , , , , , , ,0, ,0, , , , , , ,2,1, , , , , , ,1,5,5,1, , ,1, , ,2, , , , , , ,2, , ,1,1,5,5,5,5,5,5,5,5,5,5,1, 
41, , , , , ,1,1, , , , , , , , , , , , , , , , ,2, , , , , , , ,1,5,5,1, , ,2, , ,2, , , , , , ,2, , ,1,5,5,5,5,5,5,5,5,5,5,5,1, 
42, , , , , ,1,1, , , , , , , , , , ,1, , , ,1, ,1, , , , , , , ,1,2,1,2,2,2,3, , ,2, , , , , , ,2, , ,1,5,5,5,5,5,5,5,5,5,5,5,1, 
43, , , , , ,1,1, , , , , , , , , , ,2, , ,2,2, , , , , , , , , , ,2, , , , ,2,3,2,3, , , , , , ,2, , ,1,5,5,5,1,1,1,1,1,5,5,5,1, 
44, , , , , ,1,1, , , ,0, , , , , , ,1, ,1,2, , , , , , , , , , , ,2, , , , , ,2, ,1, , , , , , ,2,2,1,1,5,5,5,1, , , ,1,5,5,5,1, 
45, , , , , ,1,1, , , , , , , , ,0, , ,0, , ,0, , , , , , , , , , ,2, , , , , ,2, , , , , , , , , ,1,5,5,5,5,5,1, , , ,1,5,5,5,1, 
46, , , , , ,1,1, , , , , , , , , , , , , ,0, , , , , , , , , , , ,2,2, , , , ,2, , , , , , , , , ,1,5,5,5,5,5,1, , , ,1,5,5,5,1, 
47, , , , , ,1,1, , , , , , , , , ,0, , , , , , , , , , , , , , , , ,2,2,2,1,2,2, , , , , , , , , ,2,1,1,1,1,1,2, , , ,1,5,1,1,1, 
48, , , , , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1, , , , , , , , , ,2,2, , , , , ,2, , , ,1,5,1, , , 
49, , , , , , ,3,2,1, , , , , , , , , , ,1,2, , , , , , , , , , ,1,2,2, ,1,5,1, , , , , , , , , ,2, , , , , , ,2,2,2, ,2,1,1, , , 
50,1, , , , , ,2, , ,0, , , , , ,0, , , , ,1, , , , , , , , , , , , ,2,2,1,5,1,1, , , , , , , , ,2, , , , , , , , ,2,2,2, , , , , 
51,2,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,5,5,1,1,1, , , , , , ,2,2,1, , , , , , , ,2,1, , , , , 
52, ,2,2, , , ,3,1, , , , , , , , , , , ,0, , , , , , , , , , , , , , ,1,5,5,5,5,5,1,1,1, , , , , ,1,1,1,1, , , , , ,2, , , , , , 
53, , ,2, , , ,2, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,1,5,5,5,5,5,5,5,1, , , , , ,1,5,1,1, , , , ,2,2, , , , , , 
54, , ,2, , , ,3,2,1, , , , ,0, , , , , , , , ,0, , , , , , , , , ,1,1,1,5,5,5,5,5,5,5,1,1, , , , ,1,5,1, , ,1,2, ,2, , , , , , , 
55, , ,2, , , ,2, , , , , , , , , , , , ,1,2,1, , , , , , , , , , ,1,5,5,5,5,5,5,5,5,5,5,1,1, , , ,1,1,1, , , ,2,2,2, , , , , , , 
56, , ,2, , , ,2, , , , , , , , , , , , , , , , , , , , , ,0, , , ,1,5,5,5,5,5,5,5,5,5,5,5,1, , , , ,1,2,2, , , ,2,1, , , , , , , 
57, , ,2, , , ,3,1, , , , , , , , , , , , , , ,0, , , , , , , , , ,1,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , ,2, , , ,2, , , , , , , , 
58, , ,2, , , ,2, , , , , , , , , , , ,0, , , , , , , , , , , , , ,1,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , ,2,2,2,3,2, , , , , , , , 
59, , ,2, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1, , , , , , , , ,2, , , , , , , , , 
60, , ,2, , , ,2, , , , , , , , , , , , , ,0, , , , , , , , , , ,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , ,2,2, , , , , , , , , 
61, , ,2, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , ,1, , , , , , , , , , 
62, , ,2, , , ,2, , , , , , , , , , , , , , , , , , , , , ,0, , ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2, , , , , , , , , , , , , , , , , 
63, , ,1, , , ,1, , , , , , , , , ,0, , , , , , , , , , , , ,1,2,2, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , 
